API;Surf_X;Surf_Y;Date_Drilling;Date_Completion;Date_Production;Lateral_Length (ft);Depth_TVD_PPLS (ft);Erosion_PPLS (ft);Pressure_PPLS (PSI);TOC_PPLS (%);Vcarb_PPLS;Vsand_PPLS;Vclay_PPLS;PR_PPLS;YM_PPLS (PSI);RHOB_PPLS (g/cc);Res_PPLS (Ohmm);GR_PPLS (API);DT_PPLS (us/ft);DTs_PPLS (us/ft);Temperature (F);Temp_Anomaly (F);S3Tect_PPLS (PSI);S3_contrast_PPLS (PSI);Heat_Flow (W/m2);Zone;Nbr_Stages;Frac_Gradient (PSI/ft);Proppant_Designed (kg);Proppant_in_Formation (kg);Avg_Breakdown_Pressure (KPa);Avg_Treating_Pressure (KPa);Max_Treating_pressure (KPa);Min_Treating_Pressure (KPa);Avg_Rate_Slurry (bpm);Max_Rate_Slurry (bpm);Min_Rate_Slurry (bpm);ShutInPressure_Fil (KPa);ShutInPressure_Initial (KPa);ISIP (KPa);Shot_Density (shots/ft);Shot_Total;Proppant_per_ft (kg/ft);Stage_Spacing (ft);GasCum360;OilCum360
333;0,994443914;-0,744696981;02/07/2013;12/01/2014;01/03/2014;-1,440319601;0,206007581;1,476156023;-0,651775859;-0,752365177;0,245878872;-0,015080268;-0,29198939;0,310320587;0,952854858;0,462503584;-0,126279198;0,410207113;0,408614032;-0,3575404;0,134847979;0,405911148;1,343575443;-0,663939144;0,104817117;0,584992205;-0,721365604;0,132535441;-0,978049775;-0,961994232;-1,002319211;-4,641542668;-2,811153145;-5,031859701;-2,153225712;-3,108903934;0,231912772;;0,540059225;0,594771251;-1,253690467;0,181738053;-0,260872701;-0,318573329;-0,576743717;-0,838597453
638;0,41639549;0,416285896;29/08/2013;09/11/2013;24/12/2013;-0,610817443;-1,175558987;-1,969638985;1,39869604;1,125020752;-0,024553785;0,336644801;-0,847259381;-0,238974559;-0,276366896;-0,785469224;-0,150895411;0,307681193;0,987649475;-0,116285516;0,771520862;0,42922507;0,421105234;-0,271386724;-0,608093427;1,106226833;-0,429330233;-0,253658664;-0,437058553;-0,419954869;0,790857276;0,082960828;-1,203529262;0,099827115;0,431652497;0,459185985;0,445741482;;0,131891035;-0,452739298;-0,773433047;0,924225629;-0,095617006;-0,179980529;0,844418801;-0,844916508
185;1,938140511;-1,382280173;29/10/2012;13/02/2013;12/02/2014;-0,901423225;0,681385993;0,642061705;-0,460313766;0,289775583;-0,159770113;0,688369869;-0,847259381;0,310320587;1,210574682;-1,340123805;0,325090228;0,299327229;1,319809341;2,830949249;0,964351291;1,787649553;2,368696977;-0,876111563;1,385716335;0,584992205;-1,086409818;-0,589595178;-0,782480178;-0,779749647;0,782594125;-1,18767617;-0,067577587;-1,161404366;0,617765901;0,518200761;0,27580284;-1,623351327;-1,942685849;-2,289447145;-1,253690467;0,181738053;-0,493845021;1,508362994;-0,779962793;-0,794364068
157;0,283712812;-0,158519814;28/02/2012;06/04/2012;17/09/2012;-0,878398784;-0,1398577;-0,828026141;0,392433812;1,102032352;0,110662543;-0,190942802;-0,569624385;0,310320587;0,235558118;-0,092150998;0,235889543;-0,057614865;0,256000039;-0,964028372;0,397496322;0,023562838;0,424609906;0,05822819;-0,465081566;-0,45747705;-1,086409818;0,325854922;-0,722793353;-0,721593954;0,144351193;0,068101124;-0,639095946;0,460391509;1,435125257;1,240964923;0,017496103;0,324122292;-0,837589805;1,259976567;0,667339212;-0,560749524;-0,398658411;1,539866789;-0,377460768;-0,322962564
645;-0,132844982;0,58195358;22/04/2013;13/10/2013;11/06/2014;-1,240567018;-0,877958311;0,133936188;-0,719854181;-1,173819161;0,786744184;-0,542667871;-0,29198939;0,859615732;0,242123314;-0,854801047;-0,146010669;0,1018699;0,484921028;2,594002488;0,788144175;0,600193826;-0,908262432;-1,679820601;0,765202436;1,106226833;-0,429330233;-0,14501056;-0,883439808;-0,858185725;0,349913938;-0,942850265;-0,537383983;-0,333823564;-2,521709121;-3,182759798;-0,056579715;-0,504074727;-0,194684212;-0,083774478;-0,293175628;1,666713205;-0,273828805;-0,633491782;-0,044482221;-0,736860667
746;0,185122138;-1,052078042;26/07/2011;09/10/2011;16/11/2011;0,214951021;1,415945957;-0,660687309;1,414547503;-0,859644373;-3,404961988;3,326307884;2,484360564;-4,633335722;-0,638398081;3,235776489;-0,146900991;1,046627272;-0,964911903;-0,454712506;-0,694655334;-0,069692847;0,533244568;1,438887396;0,444321066;-0,978711678;-0,721365604;23,7810137;0,256324566;0,281055528;-0,87362016;-2,051682328;-0,683170864;-1,314505195;0,445116441;0,226559062;0,373606166;-0,903762558;;-1,340446465;-0,293175505;1,666713205;0,242968716;1,191338313;-0,686424524;0,792350644
202;0,253700635;0,301047306;27/09/2012;11/03/2013;23/06/2013;-0,829860774;-0,856931839;-1,316562874;1,359132885;1,15567195;0,110662543;-0,015080268;-0,847259381;0,310320587;-0,335576965;-0,854801047;0,052049985;0,038835445;0,839524129;0,017744975;0,44570393;0,096613125;0,105496855;-0,069925419;-0,497551705;1,106226833;-0,648356761;0,148275158;-0,759367408;-0,752151386;-0,1230854;-0,869780602;-0,223032497;-0,234010383;1,193143869;0,543560907;0,717076847;0,587924195;-0,206078737;0,992886943;2,468304535;0,924225629;-0,511635109;0,067277212;0,596000619;-0,824063626
284;0,015980531;0,306420417;02/10/2012;31/12/2012;13/06/2013;-0,514363704;-0,620484965;0,430717725;-0,305205235;0,473682776;0,921960512;-0,542667871;-0,569624385;0,859615732;-0,241687523;-1,062796514;-0,051347735;0,138323561;0,619580433;1,293428043;0,271159144;0,042213975;-0,361493022;-0,489894322;0,142301027;1,106226833;-0,648356761;0,066596593;-0,59389013;-0,692482281;1,118434995;0,897503233;0,197043078;0,837682016;0,109067249;0,844712641;0,195081985;-0,551601507;-0,473074349;0,390508858;2,58836889;0,924225629;-0,694043127;0,337081677;-0,02917998;-0,384889303
1;1,292105321;-1,633644103;26/02/2013;09/05/2013;25/07/2013;0,104184791;1,251647525;0,053981716;0,569441816;0,971764757;1,462825825;-1,597843076;-0,569624385;0,859615732;0,536182503;0,11584447;0,794097665;-4,24371023;2,190606829;0,103907434;-3,472410916;-4,205582492;0,621694353;-2,314158522;-3,703261641;-0,978711678;-0,502339076;-0,482893805;-0,299143889;-0,288816647;1,320744981;-0,58122003;0,007315431;-0,580558498;1,341439623;1,049757472;0,488482745;-1,371268518;-0,62231805;-1,952757954;-0,773433047;0,924225629;-0,525905006;0,492294633;-0,808820344;-0,201636708
550;1,176209114;-1,492106574;28/03/2013;14/04/2013;06/08/2013;-0,735273881;1,114680402;0,480373531;0,276189749;0,872148361;1,05717684;-1,246118008;-0,569624385;0,859615732;0,189056971;0,185176293;0,564586971;-0,53530971;1,782139966;-0,351317556;-2,762595456;-3,930478221;0,323355371;-2,177347986;-3,637605111;-0,978711678;-0,940392133;-0,392591357;-0,710602002;-0,706973692;-0,980354987;-0,563858502;-1,243030685;-1,09332736;0,858671817;0,591865947;0,539077013;-1,18665105;-0,771964459;-1,785441418;-1,253690467;0,181738053;-0,516878287;1,030129701;-0,944859925;-0,319171131
407;-2,398956336;1,033040953;19/12/2014;28/03/2015;15/05/2015;-0,473915362;1,30065753;0,496110602;-0,994765712;-0,583783583;-0,971068082;0,512507335;1,651455578;0,310320587;1,058363533;0,670499051;-0,450284387;0,309959547;-1,853663978;-0,638047071;-0,471902941;-0,225118989;-1,117521804;0,198499771;-0,276945763;-2,021180934;;;;;;;;;;;;;;;;;;;-1,048414528;1,294538583
565;1,301593778;-1,753181182;29/06/2012;19/10/2012;02/03/2013;-1,327686525;1,418585913;-0,043402806;0,799419034;0,818508763;1,192393168;-1,246118008;-0,569624385;0,859615732;0,877919977;0,531835406;0,495815576;-8,486004989;1,862935609;0,351385162;-3,997707603;-4,347020282;0,803078888;-2,271232069;-3,964455256;-0,978711678;-1,305436347;-0,624797653;-0,982177055;-0,984874606;-1,604879073;-0,969588008;-0,907916939;-0,634924102;1,245842038;1,396231123;0,47402724;-2,003455248;-1,946330935;-2,622978727;0,667339212;-0,560749524;-0,465283989;2,39205054;-1,130963488;-0,390576453
103;0,222328516;-0,547982481;29/09/2013;21/05/2014;25/08/2014;-0,669934251;0,572122877;-0,414751838;1,289919196;0,36640358;-1,376717066;1,215957472;0,818550592;-1,33756485;-0,273450848;1,641144568;0,103712751;0,525643705;-0,3993424;-1,153107101;-0,749512267;-0,392979223;0,660001938;1,000085574;-0,091436221;-0,45747705;-0,429330233;0,174774173;-0,644565515;-0,632302422;1,184730717;-0,368312869;0,216252747;-0,365770702;0,009614314;-0,47894874;-0,935903254;0,717288608;0,465079176;0,613086926;-1,253690467;0,181738053;-0,437106555;-0,222553226;-0,544834563;-0,120120899
553;0,126156673;-0,220906524;15/03/2012;29/04/2012;14/07/2012;-0,647532093;0,126218796;0,120175493;0,447324415;0,864485561;0,3810952;-0,542667871;-0,014354394;0,310320587;-0,250479946;-0,022819175;0,045168033;0,006938492;0,045033637;-0,835742045;-0,997199628;-1,235388914;0,283026251;0,81067751;-0,997973841;-0,45747705;-1,159418661;-0,172253383;-0,535732304;-0,551357248;0,111235227;-0,585011628;-0,526570118;-0,952352445;0,806093145;0,617024822;0,332100462;-0,169081178;-1,118669469;9,119090457;0,667339212;-0,560749524;-0,305300654;2,339476639;-0,494239869;0,117475569
386;-0,475550606;0,621616913;14/08/2014;04/05/2015;05/10/2015;1,226781859;-0,603651364;-1,023253547;-0,821840661;-1,250447158;0,516311528;-0,894392939;0,263280601;-0,238974559;0,753240596;0,878494519;-0,451246897;0,028203128;-0,323035404;0,430367416;-0,142761346;-0,04016188;-0,465495423;-0,336352524;0,411134675;-0,45747705;0,592793567;0,073467788;0,523391356;0,552105331;2,40213258;0,93391346;1,068069996;0,709132881;-1,274805571;-0,74557985;-1,22677166;0,645753899;0,854786754;0,560705127;0,667339212;-0,560749524;-0,196262072;-0,401344972;-0,544348076;0,317157708
650;0,032590521;-0,487041626;18/01/2013;23/04/2013;09/07/2013;-0,755186911;0,66458345;0,367064651;0,907759199;0,351077981;-0,565419097;0,336644801;0,540915596;-0,788269704;-0,413482349;1,15582181;0,016052082;0,290213814;-0,516047218;-0,987005028;-1,21828969;-0,730253952;0,144815207;1,492205615;-0,65345612;-0,45747705;-0,940392133;-0,352767977;-0,707554164;-0,697961651;-0,928973804;0,506270175;0,542664774;0,30363909;0,739652823;1,50513311;0,226956374;-1,472427711;-1,516491588;-1,398120341;-1,253690467;0,181738053;-0,479355075;1,007424263;-0,90998762;0,428373076
495;-1,282816896;0,709071631;29/05/2013;16/10/2013;01/09/2013;-0,334524152;0,037609453;0,862222979;0,005339337;0,197821987;-2,728880347;2,271132678;2,484360564;-0,788269704;-1,28065867;-0,993464692;-0,306846219;-0,597584714;-1,445197115;-0,87164307;1,890269819;1,350902093;-1,513707155;1,143857041;1,268012083;-0,45747705;;;;;;;;;;;;;;;;;;;-0,429846621;2,088388825
417;0,494223676;-0,259612466;15/10/2013;21/05/2014;31/07/2014;-0,884621606;-0,15653601;-1,264691656;-0,269637696;-0,330911193;0,110662543;-0,015080268;0,263280601;0,310320587;-0,381541873;-0,16148282;-0,062320357;-0,497337147;0,323329742;-0,934828873;-0,057982451;-0,489343431;0,605887776;-0,373215675;-0,64629359;1,106226833;0,519784724;0,146344943;0,451640173;0,483469115;-0,999438253;1,034898775;0,45094478;0,974844948;0,767256625;0,39185289;0,342449289;0,452066739;0,836170647;0,86152033;-1,253690467;0,181738053;2,083358887;-1,238640258;1,016259436;-0,7406521
508;0,301132539;0,859948605;28/01/2013;31/05/2013;29/08/2013;0,375499825;-1,724514522;-2,021054307;1,730856244;1,025404355;-0,294986441;1,040094938;-1,402529372;0,310320587;-0,430029783;-0,924132869;-0,193173697;0,653231518;1,041513237;1,127804651;1,094013132;1,004301796;-0,119904324;-0,556258351;0,301070455;2,669930717;-0,502339076;-0,164306768;-0,114495712;-0,118713439;1,07691692;1,64724187;0,334140682;1,73688406;-0,67566943;-0,318885329;0,206994635;-0,157513473;0,099442636;-0,009213175;-1,253690467;0,181738053;-0,477770523;0,698535697;1,926477454;-0,846812224
136;-1,788850631;2,232944696;06/01/2014;17/06/2014;17/06/2014;1,303322568;-1,673423611;1,355850972;1,124592366;-1,487993949;0,245878872;0,336644801;-0,569624385;0,310320587;-0,277669837;-1,20146016;-0,404180121;0,167182709;-1,840198038;-0,209628179;0,909494359;0,870635314;-1,582154916;1,375570123;0,608104265;1,106226833;;;;;;;;;;;;;;;;;;;3,881935871;-0,183311449
208;0,133029056;0,017151628;04/04/2013;27/06/2013;15/09/2013;-0,46769254;-0,280272296;-0,048043098;0,341298651;0,933450759;0,921960512;-1,246118008;-0,569624385;0,859615732;-0,456650727;-0,785469224;-0,026442768;-0,094068526;0,435545913;-0,364720605;-0,801044536;-1,218292038;0,080552735;0,34062271;-1,008240135;-0,45747705;-0,35632139;0,02628558;-0,57040146;-0,557377067;1,315546672;1,598669502;0,444537355;1,758200733;-0,564393841;-0,031570976;0,332266043;-0,979200951;-0,608722617;0,341817433;-0,773433047;0,924225629;-0,490903228;-0,197950688;-0,53853234;-0,743179722
736;1,726695335;-1,052038965;16/03/2013;06/05/2013;07/03/2014;-0,43346702;0,409128894;0,116984214;-2,03329855;0,036903193;0,651527856;-0,190942802;-0,847259381;0,310320587;1,472106236;-1,062796514;-0,525095536;-0,04850145;1,149240761;2,341737957;1,512920616;2,159118033;2,147242363;-1,478001108;1,471427951;0,584992205;-0,35632139;-0,605361986;-0,57040146;-0,563449562;0,402406205;-0,652641765;-0,107818611;-0,319608818;1,462657362;1,295308093;0,651837838;-1,684559238;-1,72135736;-2,376652216;-0,773433047;0,924225629;-0,532774535;-0,174535705;0,522452562;-0,846812224
767;-1,896971286;1,95856431;26/01/2014;09/10/2014;04/10/2014;0,518624729;-1,122231878;1,271012242;0,796493282;-2,078029526;0,3810952;-0,190942802;-0,29198939;0,310320587;0,345187083;-0,16148282;-0,402231036;-0,133559991;-1,826732097;-0,307278966;0,661806997;0,75717423;-1,588016353;1,300682947;0,537911466;-0,45747705;;;;;;;;;;;;;;;;;;;-0,431925249;-0,448079853
255;-0,285584224;1,072547977;07/02/2011;22/03/2011;14/06/2011;0,164546163;-1,369921858;-0,583081322;-0,18339351;-1,955424731;0,516311528;-0,542667871;-0,29198939;0,310320587;-0,571149544;0,11584447;-0,384761466;0,199079662;0,107874693;1,742908869;0,909494359;0,869081052;-2,336294223;-0,783530766;0,758039906;1,106226833;-0,502339076;0,104794678;0,217464725;0,149745599;-0,455435711;-1,143175679;-1,464996125;-0,135721081;0,689464188;0,325181927;0,510560229;1,294116884;;1,110171087;0,667339365;3,48855772;0,092251166;0,53817854;1,601769195;-0,365932138
339;-2,034751156;1,549856134;24/04/2013;06/11/2013;28/03/2014;-1,254879508;-0,236386911;1,062112856;0,222347176;-2,001401529;0,245878872;-0,542667871;0,540915596;0,310320587;1,141414798;0,462503584;-0,403795116;-0,198113349;-1,790822922;-0,458063268;0,36923669;0,547348938;-1,383490827;1,019319836;0,394899605;-0,45747705;;;;;;;;;;;;;;;;;;;-0,616967384;0,231850465
649;-2,124974547;2,31797663;10/10/2014;14/01/2015;29/04/2015;2,130957879;-1,264634205;1,168733604;1,028108048;-2,062703927;0,3810952;0,160782267;-0,569624385;0,310320587;1,021682543;-0,854801047;-0,49123922;-0,053058158;-1,903039093;-0,302492162;-0,144423678;0,710546387;-1,543415597;1,247261156;0,477268707;1,106226833;;;;;;;;;;;;;;;;;;;3,221949306;-0,482834656
442;-1,211964906;1,142066272;02/09/2014;;01/12/2015;1,004627118;-0,748631531;1,087906767;0,289683143;-0,438190389;-2,188015035;1,567682541;2,484360564;-0,788269704;-2,544159073;-1,548119273;-0,350351706;-0,42746763;-1,404799294;-0,649535399;2,26595669;1,430169426;-1,710684939;1,19455574;1,279233381;-0,45747705;;;;;;;;;;;;;;;;;;;-0,842176798;-0,06233946
700;-0,307955804;0,371991918;22/10/2014;26/01/2015;14/05/2015;1,325102445;-0,392982883;0,057875323;-1,209262645;-0,622097582;0,786744184;-0,894392939;-0,29198939;0,310320587;0,758055421;-0,300146465;-0,185088606;0,066935142;0,062988225;1,535640288;0,128198654;0,05775659;-0,316501165;-1,185357234;0,485624993;-0,45747705;0,592793567;-0,044253767;0,498246694;0,533072136;1,871994582;1,07846587;0,843347392;0,852963153;-1,152266848;-1,012355412;-1,044632295;0,123322741;0,746831639;0,290839745;0,667339212;-0,560749524;-0,282992553;-0,36057839;-0,486234939;-0,07083227
193;0,031614684;-0,18180981;18/01/2014;07/06/2014;30/07/2014;-0,814303719;0,157183926;0,651105716;0,212521889;0,703566768;0,651527856;-0,894392939;-0,014354394;0,310320587;-0,504080551;-0,16148282;-0,09449228;-0,023439558;-0,013318772;-0,546140448;-1,216627358;-1,227617607;0,103211199;1,102147564;-0,899608421;-0,45747705;-0,502339076;;-0,728889029;;-0,641042193;0,29942852;-0,432621166;0,30254343;0,815652903;0,556643522;0,582312115;0,668374091;0,438147174;0,298604703;1,627854051;0,181738053;;-0,205897592;-0,894088326;-0,230072456
479;-1,328483988;1,446555621;20/08/2012;24/04/2013;01/04/2013;-1,240567018;-1,045828448;1,280677258;0,534245454;-0,599109183;-1,647149722;1,040094938;2,206725569;-0,238974559;-2,393747003;-1,47878745;-0,315532879;-0,214061825;-1,539458699;-0,473381039;2,390631537;1,624452104;-1,859486186;1,201149851;1,454954131;-0,45747705;;;;;;;;;;;;;;;;;;;-0,670370438;-0,542233773
744;0,257167971;-0,450641237;13/07/2014;15/12/2014;12/03/2015;0,988447781;0,375989683;-0,550683065;0,926230738;0,665252769;-0,835851753;0,688369869;0,263280601;-0,788269704;-0,117167117;1,086489987;0,166468453;0,291732716;-0,197353292;-1,171296954;-0,330604782;-0,33547155;0,651245338;0,667773463;-0,162822776;-0,45747705;1,030846624;-0,055082483;1,041904774;1,065019077;0,274702058;-0,262035012;0,262813999;-0,225452296;-0,191651501;-0,627604079;-1,002229602;-0,261563099;0,379174156;-0,232341432;0,667339212;-0,560749524;0,614698903;-0,807482544;-0,268620257;0,589508978
342;-0,215635402;0,626325713;01/12/2014;09/03/2015;13/06/2015;2,116023106;-0,861963284;-0,146598166;-0,866381962;-1,679563941;0,921960512;-1,070255474;-0,29198939;0,859615732;0,308660782;-0,646805579;-0,24168424;0,024405871;0,314352448;2,392956751;0,641859022;0,517817971;-1,055174203;-1,632686519;0,744192346;-0,45747705;0,738811252;-0,039637787;0,692429524;0,704362627;0,133967081;1,375398539;0,46055164;0,716243762;-1,020640146;-0,78267122;-0,711534447;0,83694317;0,556351653;0,379290169;0,667339212;-0,560749524;-0,546290818;-0,173501797;2,365554491;-0,217434346
159;-0,627251724;0,108474986;14/08/2012;14/11/2012;02/07/2013;-0,037073266;0,378287997;-0,796980789;-0,890770508;1,592451534;-0,159770113;0,336644801;-0,569624385;-0,788269704;1,729594202;0,185176293;-0,057243113;0,020608615;-0,632752036;-1,056892356;-0,531746868;-0,47690934;0,416716776;0,458371606;0,043458105;-0,45747705;-0,940392133;-0,375795102;-0,296028999;-0,284493057;-0,932421104;-0,038223269;0,030469989;-0,117642165;1,245842038;1,316441548;0,561154512;-0,95525813;-0,868614454;-0,546630807;-0,293175628;-1,3032371;-0,405537854;1,826239129;-1,005184369;0,331691534
81;1,00960053;-1,298381477;07/08/2012;15/10/2012;31/12/2012;-0,735896163;1,03886708;0,538883595;0,248897285;0,588624772;0,3810952;-0,366805336;-0,29198939;0,310320587;0,2255822;0,254508116;0,255476637;0,200598565;0,713842017;-0,844358291;-2,224000119;-2,584487829;0,274549009;-1,36406713;-2,859993041;-0,978711678;-1,159418661;0,08420557;0,053452854;0,038719048;-0,840657267;-0,538315104;-0,70754827;-0,24991267;0,213388115;1,059821022;0,243790466;0,09379298;-1,357931901;0,044759901;0,667339212;-0,560749524;0,941814688;2,205136129;-0,798360864;-0,50052801
653;1,521177849;-1,422197507;12/06/2012;21/09/2012;18/09/2013;-0,579081052;1,063744782;-0,402257796;-0,363392768;0,795520364;1,192393168;-1,246118008;-0,847259381;0,859615732;1,13625217;-0,993464692;0,672436303;-0,360635919;1,800094554;1,014836094;-0,962290671;-0,279518139;1,411677816;-1,807335513;-0,181445355;0,584992205;-1,159418661;-0,573196254;-0,65360591;-0,616364478;0,012303195;-2,765779215;-0,940158425;-2,268118319;1,838547068;1,663634023;0,563914199;-0,984099757;-2,265797522;-2,175503984;0,667339212;-0,560749524;-0,495080257;2,44354323;-0,298738253;-0,744443533
737;0,231474392;-0,562069803;03/06/2013;14/11/2013;20/01/2014;-0,714738569;0,586130172;-0,448934254;1,314984595;0,328089582;-1,376717066;1,215957472;0,818550592;-1,33756485;-0,290339265;1,710476391;0,094352334;0,549186695;-0,403831047;-1,147841618;-0,729564291;-0,354122687;0,681847725;0,987467001;-0,024347185;-0,45747705;-0,502339076;-0,043292456;-0,463727134;-0,472171565;-0,281756949;0,278874067;0,364214993;0,59021504;1,03552735;0,546579972;0,76445148;-2,031015888;-0,267183012;-0,179699559;-0,773433047;0,924225629;-0,081025075;-0,130212798;-0,48141429;0,471974555
97;0,19248244;-1,734502292;07/05/2012;14/08/2012;14/08/2012;-0,475782209;2,314618004;-0,736008882;-1,493868459;0,044565993;-1,647149722;1,91940761;0,818550592;-2,43615514;0,0159406;0,947826342;-0,074808935;-0,090271269;-0,507069925;1,136899577;-0,413721346;-0,34635138;0,324518515;0,399374166;0,058260668;-2,542415562;;;;;;;;;;;;;;;;;;;-1,096221429;-0,018409389
792;0,091908949;-0,334875106;11/06/2013;24/11/2013;31/01/2014;-1,295327851;0,349993882;0,271848719;0,62527128;0,688241168;-0,024553785;-0,190942802;0,263280601;-0,238974559;-0,320267339;0,462503584;0,034772917;0,120096731;-0,192864646;-0,947274561;-1,191692389;-1,030226406;0,293184719;1,150084332;-0,830848128;-0,45747705;-0,721365604;-5,09484E-05;-0,989479167;-0,994090638;-1,839389262;-0,022418292;0,345212287;0,224094177;-0,807594098;-1,34335472;0,204050969;0,339214654;0,31338277;0,128341065;-1,253690467;0,181738053;-0,526957694;-0,186314151;-0,708161668;0,193936135
571;-0,367149657;1,236808883;22/12/2013;04/09/2014;28/08/2014;-0,156551446;-1,492726395;-0,307199581;0,050753997;-1,817494336;0,3810952;-0,190942802;-0,29198939;0,310320587;-1,051773554;0,601167229;-0,441934606;0,34793211;-0,121046296;1,313532617;1,044143193;0,754065707;-2,532306952;-0,172431907;0,620280567;1,106226833;;;;;;;;;;;;;;;;;;;1,383225765;-0,845548413
113;0,621996026;-0,402517696;02/02/2014;13/09/2014;07/12/2014;-0,716605415;-0,018543962;-1,077808397;0,392346476;-0,162329599;0,516311528;-0,542667871;0,263280601;0,310320587;-0,710929013;-0,438810111;-0,015061078;-0,465440194;0,848501422;-0,750536947;-0,299020487;-0,215793421;0,748979964;-0,500070313;0,072346978;1,106226833;0,665802409;0,07783128;0,620287202;0,638446731;2,419348889;-0,079954326;0,426164002;0,118042886;-0,116086152;-0,588055693;-0,917745707;0,463397827;1,714299812;0,545998942;0,667339212;-0,560749524;2,07923973;-1,24508877;1,07132097;-0,733069234
